,Unnamed: 0,Unnamed: 0.1,Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description
185,185,185,185,B07C9DMD18,Men's Relaxed Fit Jeans,STUDIO NEXX,0,0,0,685,3.5,370,57,,1,370,https://m.media-amazon.com/images/I/91o1kiUg4sL._UY550_.jpg,Jean_A1,"Men's Relaxed Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07C9DMD18
186,186,186,186,B085J73LDL,Men's Relaxed Jeans,Amazon Brand - Symbol,0,0,0,669,3.7,"1,053",44,,1,"1,053",https://m.media-amazon.com/images/I/712kD+wpHaL._AC_UL320_.jpg,Jean_A1,"Men's Relaxed Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085J73LDL
187,187,187,187,B085J7FJQM,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,669,3.6,408,58,,1,408,https://m.media-amazon.com/images/I/81au4FfzaFL._AC_UL320_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085J7FJQM
188,188,188,188,B07VB9QF4Q,Men's Light Blue Slim Fit Washed Jeans Stretchable,Urbano Fashion,1,0,0,649,3.5,"1,032",57,,1,"1,032",https://m.media-amazon.com/images/I/61S5a0LL0sL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Light Blue Slim Fit Washed Jeans Stretchable
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VB9QF4Q
189,189,189,189,B07VGMWP7M,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,619,3.7,163,61,,1,163,https://m.media-amazon.com/images/I/617L399rTqL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VGMWP7M
190,190,190,190,B07VFK6H79,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,599,3.5,47,63,,1,47,https://m.media-amazon.com/images/I/71mdZFUIaIL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VFK6H79
191,191,191,191,B07QW7TX3G,Men's Regular Fit Stretch Jeans,STUDIO NEXX,1,0,0,629,3.7,"3,685",59,,1,"3,685",https://m.media-amazon.com/images/I/81rdafuEdrL._UX569_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Regular Fit Stretch Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07QW7TX3G
192,192,192,192,B08QDX48V3,Girl's Regular Jeans,Blink Street,0,0,0,479,4.0,188,63,,0,188,https://m.media-amazon.com/images/I/81ABfp5958L._UY550_.jpg,Jean_A1,"Girl's Regular Jeans
",SKU: B08QDX48V3
193,193,193,193,B07HLZTB7G,Women's Skinny Jeans,AKA CHIC,0,0,0,899,3.8,252,64,,1,252,https://m.media-amazon.com/images/I/81K66HbD-2L._AC_UL320_.jpg,Jean_A1,"Women's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07HLZTB7G
194,194,194,194,B09LCQZCK8,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,709,3.0,2,65,,1,2,https://m.media-amazon.com/images/I/81xrblr1IwL._AC_UL320_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09LCQZCK8
195,195,195,195,B07WK9G18F,Men's Slim Jeans,Allen Solly,0,0,0,"1,583",0.0,0,43,,1,"₹1,583
₹2,799 Save ₹1,216 (43%)",https://m.media-amazon.com/images/I/61sT3P1473L._UY679_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07WK9G18F
196,196,196,196,B085D7NZ2L,Women's Slim Fit Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,584,4.1,79,71,,1,79,https://m.media-amazon.com/images/I/8198ILrf9DL._AC_UL320_.jpg,Jean_A1,"Women's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085D7NZ2L
197,197,197,197,B08QWH1Y2V,Men's Slim Jeans,Levi's,0,0,0,"1,530",3.9,7,55,,0,7,https://m.media-amazon.com/images/I/71MKlXG11NL._UY550_.jpg,Jean_A1,"Men's Slim Jeans
",SKU: B08QWH1Y2V
198,198,198,198,B07LHFFQQ2,Women's Skinny Fit Jeans,United Colors of Benetton,0,0,0,581,2.9,11,81,,1,11,https://m.media-amazon.com/images/I/81eSTzAMC8L._UX522_.jpg,Jean_A1,"Women's Skinny Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07LHFFQQ2
199,199,199,199,B082SZ45VM,Men's Slim Jeans,"L,Zard",0,0,0,499,3.7,16,78,,1,16,https://m.media-amazon.com/images/I/41zJCeZRqbL._AC_UL320_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B082SZ45VM
200,200,200,200,B09BVVTXHW,Women's Regular Jeans,Levi's,0,0,0,"1,279",3.7,43,36,,0,43,https://m.media-amazon.com/images/I/81zwLPm3V1L._UY550_.jpg,Jean_A1,"Women's Regular Jeans
",SKU: B09BVVTXHW
201,201,201,201,B09CQGQ8MX,mens Jeans,Allen Solly,0,0,0,"1,022",4.0,6,43,,1,6,https://m.media-amazon.com/images/I/518q3Yxd0pL._AC_UL320_.jpg,Jean_A1,"mens Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09CQGQ8MX
202,202,202,202,B01NBOFQGP,Men's Skinny Fit Jeans,HALOGEN,0,0,0,945,3.9,364,74,,1,364,https://m.media-amazon.com/images/I/61ZMrMANV2L._AC_UL320_.jpg,Jean_A1,"Men's Skinny Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B01NBOFQGP
203,203,203,203,B07Z6DXSH1,Women's White Skinny Fit High Rise Clean Look Stretchable Regular Length Denim Jeans,Miss Chase,0,0,0,899,3.7,135,63,,1,135,https://m.media-amazon.com/images/I/71SyYaoK5+L._AC_UL320_.jpg,Jean_A1,"Women's White Skinny Fit High Rise Clean Look Stretchable Regular Length Denim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07Z6DXSH1
204,204,204,204,B07B18GFX3,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,719,3.5,"1,219",58,,1,"1,219",https://m.media-amazon.com/images/I/71vnemyYCOL._AC_UL320_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07B18GFX3
205,205,205,205,B09BVXK37V,Women's Regular Jeans,Levi's,0,0,0,"1,271",4.0,13,49,,1,13,https://m.media-amazon.com/images/I/814YItz1pvL._AC_UL320_.jpg,Jean_A1,"Women's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVXK37V
206,206,206,206,B098LJV3KK,"Men's Easies,Skinny Fit,Solid,Jeans",Easies by Killer,0,0,0,974,4.0,13,70,,1,13,https://m.media-amazon.com/images/I/81BvvqlNtaL._UY550_.jpg,Jean_A1,"Men's Easies,Skinny Fit,Solid,Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B098LJV3KK
207,207,207,207,B09BVZ3SHN,Men's Slim Jeans,Levi's,0,0,0,"1,455",3.9,355,48,,1,355,https://m.media-amazon.com/images/I/71MKlXG11NL._UY550_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVZ3SHN
208,208,208,208,B08C1431VJ,Men's Straight Fit Jeans,Cherokee by Unlimited,0,0,0,539,4.0,131,40,,1,131,https://m.media-amazon.com/images/I/81U8frcTShL._UY550_.jpg,Jean_A1,"Men's Straight Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08C1431VJ
209,209,209,209,B085T6X85P,Men Jeans,Jack & Jones,0,0,0,"1,285",3.2,25,63,,1,25,https://m.media-amazon.com/images/I/81S+NNxIb7L._AC_UL320_.jpg,Jean_A1,"Men Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085T6X85P
210,210,210,210,B07DB5CB92,Men's Regular Fit Denim Jeans(BM-JNS-WHTE),Ben Martin,0,0,0,589,3.7,235,80,,1,235,https://m.media-amazon.com/images/I/61CAZ8XJxgL._AC_UL320_.jpg,Jean_A1,"Men's Regular Fit Denim Jeans(BM-JNS-WHTE)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07DB5CB92
211,211,211,211,B09QL3HGCR,KPC Women's Light Blue Skinny Fitting Regular Length Clean Look Stretchable Denim Jeans for Girls Size 28,Generic,0,0,0,389,0.0,0,68,,0,"₹389
₹1,199 Save ₹810 (68%)",,Jean_A1,"KPC Women's Light Blue Skinny Fitting Regular Length Clean Look Stretchable Denim Jeans for Girls Size 28
",SKU: B09QL3HGCR
212,212,212,212,B0979DR1HJ,Men's Regular Jeans,Spykar,0,0,0,"1,174",3.8,19,61,,1,19,https://m.media-amazon.com/images/I/71wZYZ1vBES._AC_UL320_.jpg,Jean_A1,"Men's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B0979DR1HJ
213,213,213,213,B08G34NLBR,Women's Straight Fit Jeans,AKA CHIC,0,0,0,836,4.1,386,67,,1,386,https://m.media-amazon.com/images/I/81YmvOEyQ8L._AC_UL320_.jpg,Jean_A1,"Women's Straight Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08G34NLBR
214,214,214,214,B08J3N36N6,Men's Skinny Jeans,Spykar,0,0,0,"1,193",1.8,4,59,,0,4,https://m.media-amazon.com/images/I/71GwwzeYIfL._UY550_.jpg,Jean_A1,"Men's Skinny Jeans
",SKU: B08J3N36N6
215,215,215,215,B08X374RRC,Women's Skinny Fit Jeans,V-Girl,0,0,0,599,3.8,601,70,,0,601,https://m.media-amazon.com/images/I/616Sc3K8DuL._AC_UL320_.jpg,Jean_A1,"Women's Skinny Fit Jeans
",SKU: B08X374RRC
216,216,216,216,B08VWXN7GW,Men Jeans Pant Stretch Slim Fit,Men,0,0,0,599,3.3,"1,180",80,,1,0-DEGREE,https://m.media-amazon.com/images/I/71Mf2Yi0kZL._UY550_.jpg,Jean_A1,"Men Jeans Pant Stretch Slim Fit
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08VWXN7GW
217,217,217,217,B09LCSLHMP,Men's Skinny Jeans,Amazon Brand - Symbol,0,0,0,709,4.0,2,65,,1,2,https://m.media-amazon.com/images/I/81BScnSqJtL._AC_UL320_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09LCSLHMP
218,218,218,218,B09BZPW8PZ,Mens SMU Jeans Skinny,Integriti,0,0,0,829,3.7,7,68,,1,7,https://m.media-amazon.com/images/I/71jnmYcd-tL._AC_UL320_.jpg,Jean_A1,"Mens SMU Jeans Skinny
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BZPW8PZ
219,219,219,219,B07SRCPPNS,Men's Slim Fit Jeans,Novarc,0,0,0,575,3.7,380,68,,1,380,https://m.media-amazon.com/images/I/712pHoSq6WL._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07SRCPPNS
220,220,220,220,B08ZCMPHB7,Men's Slim Jeans,EASYBUY,0,0,0,799,3.0,2,0,,1,2,https://m.media-amazon.com/images/I/81HYmkpzx0L._UY550_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08ZCMPHB7
221,221,221,221,B078WSG6SG,Women's Denim Stretchable Slim Fit Jeans,NIFTY,0,0,0,799,3.8,849,47,,1,849,https://m.media-amazon.com/images/I/61TkzLFM92L._AC_UL320_.jpg,Jean_A1,"Women's Denim Stretchable Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B078WSG6SG
222,222,222,222,B07W3TDXZM,Women's Slim Jeans,AKA CHIC,0,0,0,709,3.9,232,72,,1,232,https://m.media-amazon.com/images/I/81spDK8u8JL._AC_UL320_.jpg,Jean_A1,"Women's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07W3TDXZM
223,223,223,223,B09GM1P3DB,Men's Slim Fit Jeans White,EditLook,0,0,0,499,2.9,4,67,,1,4,https://m.media-amazon.com/images/I/61t-nvaxWoL._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Jeans White
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09GM1P3DB
224,224,224,224,B07VGGJWCH,Men's Slim Jeans,Deniklo,1,0,0,748,4.0,222,71,,1,222,https://m.media-amazon.com/images/I/81lMieV8qwL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VGGJWCH
225,225,225,225,B08ZXSJLZP,Mens Jeans,Max,1,0,0,699,3.2,14,30,,1,14,https://m.media-amazon.com/images/I/71UVpkR7-xS._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Mens Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08ZXSJLZP
226,226,226,226,B07YPQ3GLF,Men's Regular Fit Jeans,Police Jeans,1,0,0,636,3.5,"1,509",73,,1,"1,509",https://m.media-amazon.com/images/I/51yrAf-2KwL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Regular Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07YPQ3GLF
227,227,227,227,B08ZY6B3RH,Mens Jeans,Max,1,0,0,799,2.7,10,20,,1,10,https://m.media-amazon.com/images/I/81qs7cziBOS._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Mens Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08ZY6B3RH
228,228,228,228,B07LH5JZV5,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,689,3.6,205,54,,1,205,https://m.media-amazon.com/images/I/61cNjjtuFML._UX679_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07LH5JZV5
229,229,229,229,B08D9Y7W39,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,685,3.6,"1,437",57,,1,"1,437",https://m.media-amazon.com/images/I/61hacYQ5JlL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08D9Y7W39
230,230,230,230,B07L6YWRJM,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,566,3.7,"2,797",65,,1,"2,797",https://m.media-amazon.com/images/I/81jpwj33loL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Stretchable Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07L6YWRJM
231,231,231,231,B07MNDST1N,Men's Slim Fit Washed Jeans Stretchable,Urbano Fashion,1,0,0,599,3.5,143,60,,1,143,https://m.media-amazon.com/images/I/51sqbNfjT5L._UX679_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Washed Jeans Stretchable
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07MNDST1N
232,232,232,232,B07CVL11PT,Men Blue Jeans,Pepe Jeans,0,0,0,"1,249",3.9,860,57,,1,860,https://m.media-amazon.com/images/I/51OknCJzVAL._UX679_.jpg,Jean_A1,"Men Blue Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07CVL11PT
233,233,233,233,B08X6CH583,Men's Five Pockets Straight Denim Stretch Jeans,RING OF FIRE,0,0,0,"9,953",4.4,46,0,,0,46,https://m.media-amazon.com/images/I/71O0OVwv3cL._AC_UX342_.jpg,Jean_A1,"Men's Five Pockets Straight Denim Stretch Jeans
",SKU: B08X6CH583
234,234,234,234,B09CDS9H67,Habit Creation Women's High Waist Ankle Length Stretchable Single Button Skinny Fit Denim Jeans,Generic,0,0,0,699,4.1,12,30,,0,12,https://m.media-amazon.com/images/I/31+8q37DVWL._AC_UL320_.jpg,Jean_A1,"Habit Creation Women's High Waist Ankle Length Stretchable Single Button Skinny Fit Denim Jeans
",SKU: B09CDS9H67
235,235,235,235,B08BR4QP4T,Women's Stylish Slim Fit Denim Jeans,Girls Clubs,0,0,0,719,4.4,16,60,,0,16,https://m.media-amazon.com/images/I/71m7vW+3xLL._AC_UL320_.jpg,Jean_A1,"Women's Stylish Slim Fit Denim Jeans
",SKU: B08BR4QP4T
236,236,236,236,B094VXLMNC,Men's Carrot Slim Jeans,Cherokee by Unlimited,0,0,0,519,0.0,0,42,,1,"₹519
₹899 Save ₹380 (42%)",https://m.media-amazon.com/images/I/71XC-VL-9BL._AC_UL320_.jpg,Jean_A1,"Men's Carrot Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B094VXLMNC
237,237,237,237,B07W8MK8H2,Women's Regular Jeans,AKA CHIC,0,0,0,843,4.2,609,65,,1,609,https://m.media-amazon.com/images/I/71EoojSl3CL._AC_UL320_.jpg,Jean_A1,"Women's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07W8MK8H2
238,238,238,238,B082MDL46H,Men's Stretch Carrot Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,729,3.6,"1,150",70,,1,"1,150",https://m.media-amazon.com/images/I/71T16l3GJnL._UY550_.jpg,Jean_A1,"Men's Stretch Carrot Stretchable Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B082MDL46H
239,239,239,239,B09B4ZKQGZ,Women's Stretch Jeans,AKA CHIC,0,0,0,999,5.0,1,50,,1,1,https://m.media-amazon.com/images/I/81tD0PorpnL._AC_UL320_.jpg,Jean_A1,"Women's Stretch Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B4ZKQGZ
240,240,240,240,B09DD2VYR3,Women's Regular Jeans,VERO MODA,0,0,0,"1,092",4.1,31,67,,1,31,https://m.media-amazon.com/images/I/61Mmatk0F4L._UY550_.jpg,Jean_A1,"Women's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09DD2VYR3
241,241,241,241,B07ZVRQKDY,Women's Relaxed Jeans,AKA CHIC,0,0,0,914,3.7,227,66,,1,227,https://m.media-amazon.com/images/I/91BOfaa5IDL._UY550_.jpg,Jean_A1,"Women's Relaxed Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07ZVRQKDY
242,242,242,242,B09BJXQHQ5,Men's Slim Fit Jeans,Ben Martin,0,0,0,699,3.6,"1,035",77,,1,"1,035",https://m.media-amazon.com/images/I/61KZNB54U3L._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BJXQHQ5
243,243,243,243,B08TSW2T91,Men's Slim Jeans,Lee Cooper,0,0,0,"2,277",3.0,2,24,,1,2,https://m.media-amazon.com/images/I/71zLTS-w8aL._UX425_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08TSW2T91
244,244,244,244,B09BVVXNG6,Women's Regular Jeans,Levi's,0,0,0,"1,331",3.4,23,47,,1,23,https://m.media-amazon.com/images/I/810r6zpvlkS._UY550_.jpg,Jean_A1,"Women's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVVXNG6
245,245,245,245,B099JK56P1,Men's Chino Regular Jeans,Pepe Jeans,0,0,0,"1,763",1.0,3,51,,1,3,,Jean_A1,"Men's Chino Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B099JK56P1
246,246,246,246,B07HLXKS4H,Women's Boot Cut Jeans,AKA CHIC,0,0,0,888,4.2,"1,318",66,,1,"1,318",https://m.media-amazon.com/images/I/81UIotxdLPL._AC_UL320_.jpg,Jean_A1,"Women's Boot Cut Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07HLXKS4H
247,247,247,247,B07RFK5N6M,mens Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,729,3.7,66,72,,1,66,https://m.media-amazon.com/images/I/81ZVu9dy4DL._AC_UL320_.jpg,Jean_A1,"mens Stretchable Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07RFK5N6M
248,248,248,248,B08PC1RSLK,Men's Slim Fit Washed Jeans Stretchable,Urbano Fashion,1,0,0,599,3.7,"5,637",57,,1,"5,637",https://m.media-amazon.com/images/I/61jspM8w90L._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Washed Jeans Stretchable
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08PC1RSLK
