,Unnamed: 0,Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
158,158,158,B07G4D13L7,Vintage2 Anti Theft Faux Leather 28 Ltrs Brown Laptop Backpack (LBPVG2LTH0201),Gear,0,0,0,899,4.4,"2,259",59,,1,"2,259",https://m.media-amazon.com/images/I/915AQLq4QWL._AC_UL320_.jpg,Backpack_A1,"Vintage2 Anti Theft Faux Leather 28 Ltrs Brown Laptop Backpack (LBPVG2LTH0201)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07G4D13L7,,,,,
159,159,159,B00O45R3HA,"Maxpedition Falcon-II Backpack, Wolf Gray",Maxpedition,0,0,0,0,4.8,111,0,,0,111,https://m.media-amazon.com/images/I/719qF5aIBzL._AC_UL320_.jpg,Backpack_A1,"Maxpedition Falcon-II Backpack, Wolf Gray
",SKU: B00O45R3HA,,,,,
160,160,160,B09F3W582V,Large 45 L Laptop Backpack Laptop Backpack Large 45L Unisex Laptop Backpack |School Bag| |College Bag||Backpack,ozino,0,0,0,639,4.0,50,79,,0,50,https://m.media-amazon.com/images/I/91QvMt9m2bL._AC_UL320_.jpg,Backpack_A1,"Large 45 L Laptop Backpack Laptop Backpack Large 45L Unisex Laptop Backpack |School Bag| |College Bag||Backpack
",SKU: B09F3W582V,,,,,
161,161,161,B07TRNGT48,Women BackPack With Beautiul Blue Color Casual Backpak (SP-083 Blue),JSPM,0,0,0,389,4.2,68,61,,1,68,https://m.media-amazon.com/images/I/61J2lCalfbL._UY675_.jpg,Backpack_A1,"Women BackPack With Beautiul Blue Color Casual Backpak (SP-083 Blue)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07TRNGT48,,,,,
162,162,162,B09C6D5KQG,35 L Laptop Backpack Spacy unisex backpack with rain cover and Backpack Water Resistant Slim Durable Computer Book Bag (Light Blue),FICRO,0,0,0,639,4.0,17,66,,1,17,https://m.media-amazon.com/images/I/51VIIt-E5GL._AC_UL320_.jpg,Backpack_A1,"35 L Laptop Backpack Spacy unisex backpack with rain cover and Backpack Water Resistant Slim Durable Computer Book Bag (Light Blue)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09C6D5KQG,,,,,
163,163,163,B012NW0J30,Polyester 46 cms 24 Litre Grey-Black-yellow(LBPECONO10412) Backpack,Gear,0,0,0,759,4.2,"1,176",62,,1,"1,176",https://m.media-amazon.com/images/I/91QTZkurCuL._AC_UL320_.jpg,Backpack_A1,"Polyester 46 cms 24 Litre Grey-Black-yellow(LBPECONO10412) Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B012NW0J30,,,,,
164,164,164,B019HA8DQQ,Navy Blue and Green Casual Backpack (BKPECOBP40503),Gear,1,0,0,474,4.0,"3,575",57,,0,"3,575",https://m.media-amazon.com/images/I/9145Wr5s-VL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Navy Blue and Green Casual Backpack (BKPECOBP40503)
",SKU: B019HA8DQQ,,,,,
165,165,165,B012VV59Y2,Challenger Red Backpack,HARISSONS,1,0,0,654,3.0,7,15,,1,7,https://m.media-amazon.com/images/I/81kjtpialwL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Challenger Red Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B012VV59Y2,,,,,
166,166,166,B00Z943SVU,30 ltrs Black and Yellow Casual Backpack (BKP0SPAC40112),Gear,1,0,0,607,4.1,329,49,,1,329,https://m.media-amazon.com/images/I/81B-cuHHYTS._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
30 ltrs Black and Yellow Casual Backpack (BKP0SPAC40112)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B00Z943SVU,,,,,
167,167,167,B07BZ675FP,44.2 Ltrs Navy Blue Laptop/Casual/School/College Backpack (Drawstring 20 CB NAV),Safari,1,0,0,"1,119",4.0,335,55,,1,335,https://m.media-amazon.com/images/I/61gRHJ5dTyL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
44.2 Ltrs Navy Blue Laptop/Casual/School/College Backpack (Drawstring 20 CB NAV)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07BZ675FP,,,,,
168,168,168,B08D76PV8B,Superior Backpack Orange-Black Backpack (BKPSPRIOR0601),Gear,1,0,0,368,3.8,"1,025",59,,0,"1,025",https://m.media-amazon.com/images/I/91xzHw+Ja-L._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Superior Backpack Orange-Black Backpack (BKPSPRIOR0601)
",SKU: B08D76PV8B,,,,,
169,169,169,B09B26NFCG,Raw 35 Ltrs Large Backpack With 3 Compartments and Raincover- Black (RAW19CBBLK),Safari,1,0,0,"1,329",3.6,11,61,,1,11,https://m.media-amazon.com/images/I/71xaiG8d0KL._UX522_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Raw 35 Ltrs Large Backpack With 3 Compartments and Raincover- Black (RAW19CBBLK)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B26NFCG,,,,,
170,170,170,B015NFJBEW,Zor Backpack,HARISSONS,1,0,0,"1,308",4.0,5,15,,1,5,https://m.media-amazon.com/images/I/91LnfyM1z6L._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Zor Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B015NFJBEW,,,,,
171,171,171,B0776WFPQ9,Bags Mark SnS Blue & Green 21L School Bag |,HARISSONS,1,0,0,849,0.0,0,15,,1,"₹849
₹999 Save ₹150 (15%)",https://m.media-amazon.com/images/I/51PJoirNPjL._SY450_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Bags Mark SnS Blue & Green 21L School Bag |
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B0776WFPQ9,,,,,
172,172,172,B09RQRWZ1B,2021 New Flower Embroidered Artistic National Style Oxford Medium Capacity Women's Bag Generation Backpack (FM-013),FashMart,0,0,0,399,2.0,1,60,,1,1,https://m.media-amazon.com/images/I/61Njm0Xq3RL._AC_UL320_.jpg,Backpack_A1,"2021 New Flower Embroidered Artistic National Style Oxford Medium Capacity Women's Bag Generation Backpack (FM-013)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09RQRWZ1B,,,,,
173,173,173,B09992NCPD,Backpack,Lino Perros,0,0,0,"1,039",4.8,16,72,,1,16,https://m.media-amazon.com/images/I/61fwlxKbtvS._AC_UL320_.jpg,Backpack_A1,"Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09992NCPD,,,,,
174,174,174,B08W96CQ1D,ADULT UNISEX_BACKPACK_NK BRSLA XL BKPK-9.0 MTRL SU20_SEAWEED/SEAWEED/PISTACHIO FROST_CU1039-364-MISC,Nike,0,0,0,"2,109",3.7,10,40,,1,10,https://m.media-amazon.com/images/I/91pyqSNVxcL._UY550_.jpg,Backpack_A1,"ADULT UNISEX_BACKPACK_NK BRSLA XL BKPK-9.0 MTRL SU20_SEAWEED/SEAWEED/PISTACHIO FROST_CU1039-364-MISC
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08W96CQ1D,,,,,
175,175,175,B07ZB6H7FG,trento armo delta 37 ltr backpack black,POLICE,0,0,0,"2,199",4.0,29,69,,1,29,https://m.media-amazon.com/images/I/712BHTAf2JL._AC_UL320_.jpg,Backpack_A1,"trento armo delta 37 ltr backpack black
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07ZB6H7FG,,,,,
176,176,176,B07P7R8GCT,Beatle Pro 27 Ltrs Blue Laptop Backpack,Skybags,0,0,0,"1,800",4.3,"1,202",36,,0,"1,202",https://m.media-amazon.com/images/I/51PJKReqBuL._AC_UL320_.jpg,Backpack_A1,"Beatle Pro 27 Ltrs Blue Laptop Backpack
",SKU: B07P7R8GCT,,,,,
177,177,177,B07142V4GL,Harissons Xeno 33 Ltrs Black (15.6 inch) Laptop Backpack/Bag for Men and Women with 3 compartments and Waterproof rain Cover,HARISSONS,0,0,0,"2,159",4.1,"1,607",6,,1,"1,607",https://m.media-amazon.com/images/I/91w7hnRxSqL._AC_UL320_.jpg,Backpack_A1,"Harissons Xeno 33 Ltrs Black (15.6 inch) Laptop Backpack/Bag for Men and Women with 3 compartments and Waterproof rain Cover
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07142V4GL,,,,,
178,178,178,B07SSG4GH8,"Fantasy 12 litres Midnight Black Fashion Backpack for Girls (15 inch, Water Resistant)",Genie,0,0,0,786,4.3,15,59,,1,15,https://m.media-amazon.com/images/I/61q9C5BXl8L._AC_UL320_.jpg,Backpack_A1,"Fantasy 12 litres Midnight Black Fashion Backpack for Girls (15 inch, Water Resistant)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07SSG4GH8,,,,,
179,179,179,B08425LGF2,Astro NXT Drawstring Pocket Black School Backpack 34L,Skybags,0,0,0,"1,475",4.3,31,33,,1,31,https://m.media-amazon.com/images/I/41s-YQdJuWL._SY450_.jpg,Backpack_A1,"Astro NXT Drawstring Pocket Black School Backpack 34L
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08425LGF2,,,,,
180,180,180,B08NYHPGJS,"Elemental - 2.0 Backpack Dk Smoke Grey/Dk Smoke Grey/Br, MISC (BA5876)",Nike,0,0,0,"1,559",4.4,36,29,,1,36,https://m.media-amazon.com/images/I/41e5+k3j0ES.jpg,Backpack_A1,"Elemental - 2.0 Backpack Dk Smoke Grey/Dk Smoke Grey/Br, MISC (BA5876)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08NYHPGJS,,,,,
181,181,181,B075Y6SRMG,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,Lenovo,0,0,0,786,4.2,"28,298",51,"Wednesday, February 16",1,"28,298",https://m.media-amazon.com/images/I/71uMciapNnL._AC_UL320_.jpg,Backpack_A1,"Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B075Y6SRMG,,,,,
182,182,182,B09RFD1X6S,15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025),Pagwin,0,0,0,499,0.0,0,67,,0,"₹499
₹1,499 Save ₹1,000 (67%)",https://m.media-amazon.com/images/I/61D2BiPLjcL._AC_UL320_.jpg,Backpack_A1,"15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025)
",SKU: B09RFD1X6S,,,,,
183,183,183,B08Z1P51BN,Rager 08 Grey 46 Cms Casual Backpack,Skybags,0,0,0,799,3.6,51,58,,1,51,https://m.media-amazon.com/images/I/81f4aLWtYiS._AC_UL320_.jpg,Backpack_A1,"Rager 08 Grey 46 Cms Casual Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08Z1P51BN,,,,,
184,184,184,B08C5L5SQR,"Gods Phenom 15.6 inch Anti Theft Laptop Backpack, Secret Access Pocket, Top Organizer, Versatile & Convertible (Black)",Gods,0,0,0,"3,299",4.5,52,18,"Thursday, February 17",1,52,https://m.media-amazon.com/images/I/71MAXfBcC0L._AC_UL320_.jpg,Backpack_A1,"Gods Phenom 15.6 inch Anti Theft Laptop Backpack, Secret Access Pocket, Top Organizer, Versatile & Convertible (Black)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08C5L5SQR,,,,,
185,185,185,B07VFNP7QN,Spacious Laptop Backpack For Boys & Girls | College Bags For Girls & Boys | Padded Laptop Compartment,Lavie Sport,0,0,0,849,4.1,646,72,,1,646,https://m.media-amazon.com/images/I/915v7sT5CFL._UX679_.jpg,Backpack_A1,"Spacious Laptop Backpack For Boys & Girls | College Bags For Girls & Boys | Padded Laptop Compartment
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VFNP7QN,,,,,
186,186,186,B09B28M2RN,"Sheild 26 Ltrs Water Resistant Casual Backpack - Black, L (SHEILD19CBBLK)",Safari,0,0,0,659,4.2,82,75,,1,82,https://m.media-amazon.com/images/I/61wRo-CEKXL._AC_UL320_.jpg,Backpack_A1,"Sheild 26 Ltrs Water Resistant Casual Backpack - Black, L (SHEILD19CBBLK)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B28M2RN,,,,,
187,187,187,B08NHL52MK,"Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",Lunar's,0,0,0,"1,099",4.0,"1,219",63,,1,"1,219",https://m.media-amazon.com/images/I/81GiGvjVB2L._AC_UL320_.jpg,Backpack_A1,"Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08NHL52MK,,,,,
188,188,188,B01G1E129Q,Ergo Yellow Polyester Backpack,HARISSONS,1,0,0,"1,572",0.0,0,15,,1,"₹1,572
₹1,849 Save ₹277 (15%)",https://m.media-amazon.com/images/I/81RHxRhJN+L._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Ergo Yellow Polyester Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B01G1E129Q,,,,,
189,189,189,B07P9KB47Y,"Bags Highway 34L Polyester Casual Backpack for Men and Women, Office Backpack (Black Dark Grey)",HARISSONS,1,0,0,799,3.2,9,39,,1,9,https://m.media-amazon.com/images/I/71WCn2kwzHL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Bags Highway 34L Polyester Casual Backpack for Men and Women, Office Backpack (Black Dark Grey)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07P9KB47Y,,,,,
190,190,190,B019HA8AYG,Carryon Backpack Black- Blue (BKPCARYON0110),Gear,1,0,0,194,3.7,"3,405",0,,0,"3,405",https://m.media-amazon.com/images/I/81KHT04JtvL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Carryon Backpack Black- Blue (BKPCARYON0110)
",SKU: B019HA8AYG,,,,,
191,191,191,B07PBLF5VL,"Bags Take Off 26L Polyester Casual Backpack for Men and Women, Office Backpack (Royal Teal Green)",HARISSONS,1,0,0,"1,479",3.9,14,20,,1,14,https://m.media-amazon.com/images/I/713dWnJO8RL._SX450_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Bags Take Off 26L Polyester Casual Backpack for Men and Women, Office Backpack (Royal Teal Green)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07PBLF5VL,,,,,
192,192,192,B08D7DFBYP,COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG / TRAVEL BAGPACK (GREY),COSMUS,0,0,0,873,4.2,576,56,"Wednesday, February 16",1,576,https://m.media-amazon.com/images/I/71K5MSFkJ1L._AC_UL320_.jpg,Backpack_A1,"COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG / TRAVEL BAGPACK (GREY)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08D7DFBYP,,,,,
193,193,193,B07L116H2J,45 Ltrs Grey Rucksack (RUCHIKEGRY),Aristocrat,0,0,0,"1,352",4.2,"1,421",60,,1,"1,421",https://m.media-amazon.com/images/I/61S53pHAKsL._SY741_.jpg,Backpack_A1,"45 Ltrs Grey Rucksack (RUCHIKEGRY)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07L116H2J,,,,,
194,194,194,B083NBRVCJ,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (Grey & Mehdi Green),HEROZ,0,0,0,"1,371",4.1,"2,586",61,,0,"2,586",https://m.media-amazon.com/images/I/71ub-YOdIpL._SY355_.jpg,Backpack_A1,"HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (Grey & Mehdi Green)
",SKU: B083NBRVCJ,,,,,
195,195,195,B099921Q7R,ADULT UNISEX_NSW OTHER SPORTS_BACKPACK_EQUIPMNT BACKPACKS_NK ELMNTL BKPK - 2.0 LBR_LIGHT ARMY/LIGHT ARMY/WHITE_BA5878-320_MISC,Nike,0,0,0,"1,969",0.0,0,10,,1,"₹1,969
₹2,195 Save ₹226 (10%)",https://m.media-amazon.com/images/I/61Ul9duXDwL._UY550_.jpg,Backpack_A1,"ADULT UNISEX_NSW OTHER SPORTS_BACKPACK_EQUIPMNT BACKPACKS_NK ELMNTL BKPK - 2.0 LBR_LIGHT ARMY/LIGHT ARMY/WHITE_BA5878-320_MISC
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B099921Q7R,,,,,
196,196,196,B0842XB4BN,Dell Gaming Backpack for Laptops (Black),Dell,0,0,0,"2,300",4.3,339,56,"Tuesday, February 22",0,339,https://m.media-amazon.com/images/I/51QxUOI9YqL._AC_UL320_.jpg,Backpack_A1,"Dell Gaming Backpack for Laptops (Black)
",SKU: B0842XB4BN,,,,,
197,197,197,B08V8Y3QP2,Cute Mini Backpack Rakhi Gifts for Sister | Rakhi Gift for Kids,ShopyVid,0,0,0,389,4.1,88,57,,0,88,https://m.media-amazon.com/images/I/61Eq9OP2cxL._UX679_.jpg,Backpack_A1,"Cute Mini Backpack Rakhi Gifts for Sister | Rakhi Gift for Kids
",SKU: B08V8Y3QP2,,,,,
198,198,198,B08L6Q9V1H,15 Liters Draw String Bag Viridian Backpack,Arctic Fox,0,0,0,209,4.3,"1,403",40,,0,"1,403",https://m.media-amazon.com/images/I/61ZANC-yZAL._AC_UL320_.jpg,Backpack_A1,"15 Liters Draw String Bag Viridian Backpack
",SKU: B08L6Q9V1H,,,,,
199,199,199,B08WK7DKSF,"Bags 65 L Water Resistant Rucksack Hiking Backpack/Bag for Trekking/Camping/Travel/Outdoor Sports (Navy Blue,Black)",GoldStar,0,0,0,730,3.8,96,63,,0,96,https://m.media-amazon.com/images/I/81tg7-6QbOL._AC_UL320_.jpg,Backpack_A1,"Bags 65 L Water Resistant Rucksack Hiking Backpack/Bag for Trekking/Camping/Travel/Outdoor Sports (Navy Blue,Black)
",SKU: B08WK7DKSF,,,,,
200,200,200,B09GPHHZPW,Kobra Gamer Laptop Backpack,Arctic Fox,0,0,0,"1,999",4.7,42,47,,1,42,https://m.media-amazon.com/images/I/611+NDWIsKL._AC_UL320_.jpg,Backpack_A1,"Kobra Gamer Laptop Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09GPHHZPW,,,,,
201,201,201,B08QG594P7,Dynotrek Casual 15.6 Inch Water Repellent Laptop Daypack Backpack for Men/Women Unisex-Denim Blue (C5),Dynotrek,0,0,0,650,4.0,40,66,"Sunday, February 20",1,40,https://m.media-amazon.com/images/I/817LwQOhUkL._AC_UL320_.jpg,Backpack_A1,"Dynotrek Casual 15.6 Inch Water Repellent Laptop Daypack Backpack for Men/Women Unisex-Denim Blue (C5)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08QG594P7,,,,,
202,202,202,B09B27WXSF,Groove 35 Ltrs Water Resistant Backpack,Safari,0,0,0,"1,009",3.7,55,66,,1,55,https://m.media-amazon.com/images/I/61h2OHD-KAL._UX522_.jpg,Backpack_A1,"Groove 35 Ltrs Water Resistant Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B27WXSF,,,,,
203,203,203,B07KX13TWL,32 Ltrs Blue Casual/School/College Backpack with USB Charging (FRECKLEUSB19CBBLU),Safari,0,0,0,729,4.0,131,72,,1,131,https://m.media-amazon.com/images/I/71NgDkAxN9L._SY450_.jpg,Backpack_A1,"32 Ltrs Blue Casual/School/College Backpack with USB Charging (FRECKLEUSB19CBBLU)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07KX13TWL,,,,,
204,204,204,B09RG9DSZZ,18 inch 35 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-004),Pagwin,0,0,0,749,0.0,0,50,,0,"₹749
₹1,499 Save ₹750 (50%)",https://m.media-amazon.com/images/I/61obsXwaGvL._AC_UL320_.jpg,Backpack_A1,"18 inch 35 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-004)
",SKU: B09RG9DSZZ,,,,,
205,205,205,1944135499,"Castles & Crusades Adventurer's Backpack (Hardback, C&C Supp.)",Troll Lord Games,0,0,0,"2,665",0.0,0,24,"Sunday, February 20",1,"₹2,665
₹3,500 Save ₹835 (24%)",https://m.media-amazon.com/images/I/81HbS8jE25L._AC_UL320_.jpg,Backpack_A1,"Castles & Crusades Adventurer's Backpack (Hardback, C&C Supp.)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: 1944135499,,,,,
206,206,206,B07KR1NRWR,"20 Ltrs Black/Black/White Casual Backpack (BA6030-013), M",Nike,0,0,0,"1,409",4.3,603,29,,1,603,https://m.media-amazon.com/images/I/91YK-lxXBQL._AC_UL320_.jpg,Backpack_A1,"20 Ltrs Black/Black/White Casual Backpack (BA6030-013), M
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07KR1NRWR,,,,,
207,207,207,B09PLJF1DV,BLANES Large 35 L Laptop Backpack Stylish Unisex Backpack Casual Laptop Bag-Office Bag-School Bag And College Bag-Multipurpose Backpack,Generic,0,0,0,636,4.2,3,58,,0,3,https://m.media-amazon.com/images/I/81qXIzjmjGL._AC_UL320_.jpg,Backpack_A1,"BLANES Large 35 L Laptop Backpack Stylish Unisex Backpack Casual Laptop Bag-Office Bag-School Bag And College Bag-Multipurpose Backpack
",SKU: B09PLJF1DV,,,,,
208,208,208,B08ZJZBX9M,Women's Backpack (Teal),CAPRESE,0,0,0,0,4.5,2,0,,0,2,https://m.media-amazon.com/images/I/71sol8Cl-dS._AC_UL320_.jpg,Backpack_A1,"Women's Backpack (Teal)
",SKU: B08ZJZBX9M,,,,,
209,209,209,B091SNKKB4,70L Travel Backpack Hiking Bag Adventure Camping Trekking Bag Rucksack -70L,AFN FASHION,0,0,0,999,4.0,578,71,,1,578,https://m.media-amazon.com/images/I/71OdW0cOeNL._AC_UL320_.jpg,Backpack_A1,"70L Travel Backpack Hiking Bag Adventure Camping Trekking Bag Rucksack -70L
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B091SNKKB4,,,,,
